letra,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
G,-0.0,0.0,0.0,0.14694264937430876,-0.3433802875431127,0.03217048201653035,0.35954505273929305,-0.44706108426001345,0.03431708817305265,0.5203551679961133,-0.3549133604117345,0.03135332897963703,0.6183090320789387,-0.23023501926989837,0.02455879764389707,0.462857143654,-0.5253469202258142,-0.03435316690819162,0.7209325188895485,-0.5559455972078763,-0.05056683983435047,0.8763718568144125,-0.5588545242251844,-0.05154054510733152,1.0,-0.5474701050574471,-0.05437686661014513,0.49198629652731846,-0.29160054993502327,-0.05849950542529983,0.6608610842321234,-0.251596807097001,-0.07479983345353679,0.5834769319716877,-0.2302375293699133,-0.05542958773984632,0.4950712094456737,-0.2292276324639044,-0.038639184472755925,0.4789287562496261,-0.06862055640829232,-0.07337980537946262,0.5897376792089392,-0.06001035555706161,-0.0651929965198136,0.5193145920899218,-0.06783350060360933,-0.025462242310759366,0.44794240826525733,-0.06718171129973118,-0.004689492376614629,0.44622689435505003,0.13565221950713072,-0.08723859049942238,0.4909554821211851,0.08696910861746619,-0.06689147574085705,0.42961561025621287,0.0640228898809362,-0.03250529315813427,0.3761281679379626,0.060594929960539834,-0.008482082455039916
G,-0.0,0.0,0.0,0.1477877167634532,-0.335300294929816,0.03425119069064298,0.3592705276011581,-0.4273931362351211,0.036605758229220846,0.5126593397066748,-0.34182431638380967,0.03298589235908501,0.6021524801552712,-0.22022557035716406,0.024643587581986603,0.47091577935765905,-0.5091017126229396,-0.03265618828602635,0.7235280331402628,-0.5429872086694747,-0.04943200847670428,0.8765540555912212,-0.5504282331389975,-0.05458045389274594,1.0,-0.5385656172061642,-0.06181326133140117,0.5013564563837316,-0.27423344026765933,-0.05841278981254291,0.6718762094390733,-0.2623678627866257,-0.07299196996715457,0.5940033764341802,-0.2598858161629724,-0.05385386917166926,0.5072978605371953,-0.2592014292970079,-0.03882325904697058,0.4854445963658842,-0.04949958585440733,-0.07495094155338805,0.6037982932597721,-0.05905784805561572,-0.06359475877632546,0.5323517506182568,-0.07504159292523828,-0.021294246475602317,0.45843150753438056,-0.07003711492974332,-0.0007686397088533825,0.4474293559696129,0.15516762564738434,-0.09090190746906443,0.4929962750454429,0.10116325574839871,-0.07057654555777815,0.4347469296485571,0.06994799925207447,-0.03622180818450717,0.3824992962957628,0.06726052887596996,-0.013288748395022091
G,-0.0,0.0,0.0,0.15104848191765755,-0.3669921393487702,0.028688276685615088,0.36359944814245887,-0.4448671085319831,0.035149303154272046,0.5276914907739281,-0.3503484667463162,0.03978354419014279,0.6205709165386585,-0.23347248297965145,0.042265206720248416,0.474375367430923,-0.49933174982458134,-0.028627954516144787,0.7263680282945516,-0.5335812899432971,-0.03166116901224291,0.8783603335798676,-0.5408291612144659,-0.028822796615668788,1.0,-0.5289708615425461,-0.03078545185523375,0.5049617397735677,-0.2461559613889363,-0.04259541695225922,0.6734878439627544,-0.27919748345375583,-0.03623067997946333,0.6030093777853635,-0.30632929396370256,-0.013656775990348766,0.5140318313705411,-0.3153467599704159,0.0006222933677753387,0.4871119455348846,-0.027732974910394264,-0.0466308715176477,0.5974836908080635,-0.09432568128804687,-0.014437300017960607,0.5379119967381616,-0.12488028863476892,0.024519721009162904,0.46581541218637995,-0.11085011662968652,0.03857798555290852,0.4512969126320381,0.16371750014223133,-0.05036183622531491,0.5006094612277407,0.06535908668525156,-0.011922152937436342,0.44771173503252354,0.028963749976294778,0.023899392419244263,0.39509301928656765,0.03248539758396389,0.044504261130841806
G,-0.0,0.0,0.0,0.16037914868791928,-0.3494797729421862,0.02960803299378807,0.3732485795234771,-0.42866741418210313,0.03408853766170191,0.5312625426507006,-0.3338649976200249,0.03413134194583908,0.6230326525300091,-0.21519661870614906,0.031237473703625878,0.4815526902819656,-0.49229261224790694,-0.023008416914448646,0.7293223168852634,-0.5255301246597273,-0.0313111895057819,0.8794579026549236,-0.5306534419536364,-0.030631849253759374,1.0,-0.518787923742504,-0.03365095557880481,0.5067098915040805,-0.2451158178695628,-0.04377494736015473,0.6787306678219178,-0.25028577903455834,-0.051056279612639595,0.6028288028861862,-0.2631519789288019,-0.034798864090378405,0.5125283162427156,-0.27251215243490107,-0.0213320443645033,0.4859708887636962,-0.025093037457986387,-0.05521618765822954,0.593885921378001,-0.06565045219526536,-0.03667000857625373,0.5293394499754721,-0.08936692662850819,0.0007904992610791518,0.4561222242346082,-0.08043337389454025,0.017982472968700494,0.44839344856113894,0.17271406351393537,-0.06640148393441041,0.4954059199946121,0.09462266701008691,-0.037015535849949044,0.43968287628407166,0.06228572260685087,-0.001636981653631762,0.3860838351910487,0.0631737764061193,0.02118945952661944
G,-0.0,0.0,0.0,0.14823650599003663,-0.3508069129116466,0.025645942704664425,0.366964080580671,-0.4534123495636175,0.02659902075608013,0.5277692160053249,-0.35603537199115415,0.022051155492548772,0.6254551264899454,-0.22137205922813571,0.013969895898964555,0.4693251127711495,-0.5444979213802376,-0.03156694387807429,0.7231337095680801,-0.5935785445974323,-0.05430508281610144,0.8763263787578959,-0.6041111005008164,-0.05891404734838127,1.0,-0.6035660360054572,-0.06379914504634653,0.49764955709373315,-0.3154093940187563,-0.05608034277948332,0.6660404491747449,-0.2711138036047058,-0.08765023725537521,0.5844481233802886,-0.23992977980907143,-0.07565720071430816,0.4929815264264097,-0.24398159922773863,-0.05842626884193362,0.48600985370714767,-0.0921059722617482,-0.07294152500451885,0.5801894820043624,-0.08934850374359561,-0.0776187666354388,0.5057144315870784,-0.09001860688511477,-0.043040288546038766,0.4323373103029008,-0.09086669509385226,-0.01981785198896962,0.45619558218844575,0.11132930499313115,-0.08942072184749394,0.491035745452517,0.05353119536945729,-0.07620746530459269,0.42841076589834476,0.04023029802216753,-0.04628368525277138,0.3752130857079646,0.0421559877202122,-0.022387910267851654
G,-0.0,0.0,0.0,0.14506680599918884,-0.37903545906842545,0.018662978284105465,0.36591125923210266,-0.5198922674780284,0.006608208591418835,0.5596182019465177,-0.42844317556908146,-0.012920431517331257,0.68605813572508,-0.2892924207630476,-0.036364530386890324,0.4408647468992981,-0.7218907461747305,-0.031067564116811358,0.7103444294174448,-0.8123641255320593,-0.06495034167166994,0.871218933442259,-0.8576400746506704,-0.08090436951700505,1.0,-0.8942111089781432,-0.09350135440645076,0.48113887016527934,-0.5104928070066553,-0.05926783543273871,0.6758812806082903,-0.4045096394915325,-0.10268515858844714,0.603242367863839,-0.31461966695870686,-0.09711456701219505,0.5171383332347036,-0.3248701335253967,-0.0869184249738507,0.492716652208993,-0.2674788944426242,-0.0821044075495875,0.6317095032381821,-0.19674031179500798,-0.10479292683362233,0.5617301288777719,-0.14728092294324557,-0.06818026956131626,0.48194570939065595,-0.1557346927876656,-0.04194421063174222,0.4920824390504412,-0.042612369321634404,-0.10535838184620124,0.5585509802591412,-0.05629053140250019,-0.10643534622547629,0.49622257793070995,-0.04222092961157692,-0.07353041920184701,0.4328125202972748,-0.043427580045234955,-0.045731650533766814
G,-0.0,0.0,0.0,0.1459523113732263,-0.3298975331932093,0.02765104471369662,0.3681225545722414,-0.4279144503711831,0.01575990453529424,0.5539725217746078,-0.3092534193739047,-0.0036072194244315217,0.6711406846494811,-0.16185819158663675,-0.0266973230058045,0.43681572515672723,-0.64381410905445,-0.036510496886504866,0.7092433692098268,-0.7016166107676142,-0.07602225847612376,0.8687328926615556,-0.7161875540084153,-0.09256288245073035,1.0,-0.7235857908626661,-0.1052879025585363,0.46492896538047496,-0.433834176480283,-0.07172049007348069,0.6888735411184815,-0.3225674938809157,-0.1255511626433226,0.6049331350021192,-0.24481541647311625,-0.11781225588581362,0.510818732429038,-0.24736355182370098,-0.10151710941214998,0.46818569712095703,-0.20087496249882972,-0.10044354026687156,0.6211521855068857,-0.10679794892901444,-0.13164447654733574,0.5329901122537523,-0.07079921836045332,-0.09250401346508802,0.4535157477995076,-0.08499298133630691,-0.06100870421465977,0.45683858329776394,0.026710404821207283,-0.12789347153092798,0.5245123800972055,0.042209193567057476,-0.13837458126047386,0.44710607619160997,0.057675977326111974,-0.10774438811486522,0.38572410086177167,0.048552462305154684,-0.0800300698614641
G,-0.0,0.0,0.0,0.15077332732735169,-0.2979964082649212,0.03127051105915664,0.3794358973239172,-0.3652361595449096,0.024039625256929164,0.5620494538934327,-0.2156828492310399,0.008442581502466401,0.6712570417691276,-0.04863971690364611,-0.009575635180712557,0.4530826875811252,-0.5998244373369502,-0.023538252697229266,0.719168367027036,-0.6188883339733405,-0.05951611107293773,0.8740010350336105,-0.6236957188352097,-0.07436127774204797,1.0,-0.6327929717536894,-0.08690029329188384,0.47728307108634543,-0.4052796072487291,-0.05850538480407792,0.7036023100153384,-0.2500535765589531,-0.10812805512060543,0.6244649752799161,-0.16170918425438743,-0.09845987455871132,0.534815404968598,-0.17223608124670703,-0.08165632673769416,0.476586809778728,-0.18628733319129437,-0.087725690093761,0.6332434203774348,-0.04263071978508235,-0.11376220154385931,0.5543799733786111,-0.00807407321911362,-0.07561582317107064,0.48205676588494284,-0.04512378446719633,-0.046418611561911564,0.4622766434589962,0.030677298169225813,-0.11601258274068632,0.5386095923720705,0.08102959328918895,-0.12208405659984876,0.4671183422741978,0.09484251923063125,-0.09300573016621959,0.40757053155121215,0.06953878615325922,-0.06818275312194243
G,-0.0,0.0,0.0,0.15233454813436653,-0.32475694856077203,0.030331492375573647,0.3797214038224474,-0.4043504495055767,0.021351993961143928,0.5657342278923364,-0.25289267262587517,0.005429093488913615,0.6741895496248463,-0.07228467570880684,-0.015094097099042369,0.44769854583593083,-0.6074883084132817,-0.03423626739176135,0.7227588610043864,-0.6180818196804023,-0.06741670419072361,0.8748566214684776,-0.6067400969109062,-0.07927827188619152,1.0,-0.5967374600283958,-0.08900134115956618,0.4708089598953004,-0.397084477520342,-0.06897441594599589,0.7041724364763117,-0.2662807163186743,-0.10996625795388026,0.6313697681889372,-0.1844453960438004,-0.09806452022328208,0.5455525363650496,-0.1885524265731444,-0.08273543149922354,0.4692997121950655,-0.162274312729261,-0.09666398918704981,0.6321207948683701,-0.05773177430913209,-0.11960205185101433,0.5530884525503471,-0.026304076032301966,-0.07999137676217202,0.47802707387055876,-0.04570127155291735,-0.051169936170384275,0.4537367878266739,0.06967907294342714,-0.12253168345068864,0.5431671430050513,0.08988484987442746,-0.12742546799330212,0.4706250349942148,0.09954153277632449,-0.09273586902465789,0.4068046583047567,0.08983042311798375,-0.06447201432626813
G,-0.0,0.0,0.0,0.14862865332968445,-0.3378780499495186,0.017328489515385508,0.3891368378086284,-0.4312474392097382,0.005207227375306995,0.5906959628803305,-0.28345493704901104,-0.008904132986056267,0.7103153656692534,-0.1362434733670082,-0.027047547604670524,0.4434866637908509,-0.6020449214794062,-0.04739667898461372,0.7204728706980656,-0.593477155045124,-0.07697136167854188,0.8748268712515829,-0.583682992332704,-0.08742723742629264,1.0,-0.5716991896693275,-0.09614139409331492,0.46516196563554757,-0.36471559573451584,-0.07302665271573731,0.7089943457751019,-0.2662655985948702,-0.11398014895785008,0.6294724733407239,-0.2116993133603289,-0.10333589084874534,0.5333756975012871,-0.21048868768486007,-0.0867024564753253,0.46027060498814887,-0.12319500040972645,-0.0908708142299007,0.6478034797370947,-0.05536996751565078,-0.10903693472348965,0.5702742693340631,-0.04183260587563179,-0.06698559870606159,0.49224441960316834,-0.04904966657544455,-0.03598241057050243,0.44075556648159403,0.10884684425602181,-0.10741532636939942,0.554168773279033,0.10272444891793565,-0.10583441042207323,0.4895046639238187,0.09397207366417584,-0.06854395554068517,0.4284130599143749,0.08984821567999901,-0.038990104633952825
G,-0.0,0.0,0.0,0.1452265534717554,-0.3315325875963957,0.009901974018098537,0.38419994410749486,-0.42101739465395743,-0.0017591498177889828,0.5827385816899174,-0.2744195110161106,-0.012532801930374616,0.6952819172639864,-0.11272098310384676,-0.026833200306093097,0.4413525986238359,-0.5503840721466499,-0.05495396352202699,0.717759465848924,-0.5154437034071769,-0.08229186581588561,0.8735886764805849,-0.48623276962468936,-0.09043056042376948,1.0,-0.4574668610315944,-0.09715876234677377,0.4578420961200027,-0.3069398853448341,-0.07552889629996003,0.698204339977492,-0.20808447321313928,-0.11626504874299122,0.6233959983987553,-0.16781286585043467,-0.10592533183097659,0.5252907543222278,-0.1715981479942899,-0.08820856898891824,0.4480690650090259,-0.06935142034940368,-0.08830276485438347,0.6286607702591448,-0.012973707863471226,-0.10754911295894777,0.5577023648572098,-0.01085855419684736,-0.06822890555243553,0.48074080228403965,-0.020528863947068286,-0.03767857208566514,0.4245905874000166,0.15052909053830524,-0.09995213190952822,0.5363360196983316,0.13454111497994667,-0.09837262104447841,0.47710386186998194,0.11861024041330241,-0.06199122173029455,0.417628193992311,0.11079586395462133,-0.03270062224541197
G,-0.0,0.0,0.0,0.14353450085255157,-0.3656787958105465,0.03643323802984314,0.3601902542119988,-0.4856211347117131,0.043294089043638455,0.5205858861096206,-0.4272569771157514,0.045957687990592355,0.6179246859009304,-0.32227905264687917,0.04477937474764386,0.4510618843059979,-0.6093120732780272,-0.02799375060627712,0.721311447321566,-0.6184658298306519,-0.0371189708297253,0.876574064899006,-0.6091892807240534,-0.03389463781103599,1.0,-0.5989289633652699,-0.033328375397208516,0.4830956059969599,-0.3655285891049879,-0.05252533583173424,0.6909625536967555,-0.31693900436941597,-0.06121949038501065,0.6227430086060447,-0.281240067724377,-0.037877357632552726,0.5286633516484615,-0.28102675135735744,-0.01871376134491431,0.4787498918426051,-0.13224129821999342,-0.06803525796983247,0.6128644904208957,-0.13219046781392987,-0.05242004746341598,0.5482616143908304,-0.12518700877624084,-0.013653007007053167,0.47643253934144925,-0.12247072325670982,0.005245216032092528,0.45763100037951465,0.08240636853586442,-0.08239390175177459,0.5278357869474942,0.03450442210254549,-0.05503000052096485,0.4667162215531773,0.027638604950938662,-0.019033329859018747,0.40676746888279625,0.02532210914201987,0.0043667350327410434
G,-0.0,0.0,0.0,0.1157308660249163,-0.4326811497640696,0.05362991531275051,0.3259601252323173,-0.5895604613863735,0.07598813412729191,0.49785198910401085,-0.5841524717268013,0.08976413451100111,0.5992027751021746,-0.49287475669540165,0.10050015680444963,0.4589424106573119,-0.7143704732103642,0.011238884976762674,0.7244753790818758,-0.8063832082991624,0.031115072904685067,0.8776500093110053,-0.8330321225457894,0.048830394040695335,1.0,-0.8418106679610983,0.055176571372947215,0.5136105486788092,-0.476058320418598,-0.00852044217491769,0.6523622767084286,-0.5035146580015625,0.01816423021468351,0.5714213270760372,-0.4932356461908128,0.045243596877213514,0.48370123308136803,-0.48020221080735853,0.05732523815953475,0.5159435119196363,-0.2520870879034969,-0.016635464009999924,0.5936156084565903,-0.31360649184139006,0.03727180129984244,0.5269307799298111,-0.31233140530256825,0.07404668034833377,0.4567525636254378,-0.27161118143275664,0.0795402351183153,0.501062525161548,-0.04221167507098761,-0.02353234953858471,0.5369706073677238,-0.12747287482994385,0.032690704802893385,0.4769268780410434,-0.13157112579773905,0.06996489267475253,0.4167769384569312,-0.10581753303153092,0.08833702221576928
G,-0.0,0.0,0.0,0.09995936234239865,-0.45061539094759945,0.06863807753577258,0.30765692309743586,-0.6125535579399665,0.10714656064679687,0.4781716068570395,-0.6185364530223461,0.13422006850273432,0.5782927082361111,-0.5184559313298949,0.15886668464962353,0.4779687084239371,-0.7409097154146578,0.04799762301574621,0.7372659494110438,-0.8378595142843396,0.09206549149089492,0.8847684725979869,-0.8634835574008363,0.12239312789516367,1.0,-0.8786438384673401,0.13570819264005368,0.5412909905559475,-0.5032773894044119,0.02931980549201724,0.6215422483813053,-0.5449231623633841,0.09026357224563071,0.5416391062961703,-0.5490170730335808,0.12557353366014584,0.46254031157083386,-0.5467762047674175,0.13739794709526848,0.5374028768678974,-0.2713728861606457,0.022820850926193802,0.5698176406854257,-0.3325461840311977,0.10274839290660424,0.5003205795243018,-0.33634879052244027,0.13680194200599607,0.44052757070865467,-0.305627069201699,0.13510867306006502,0.5144483974212188,-0.05463649006580286,0.01851099155872097,0.5302846201248579,-0.14370426451926693,0.0933737968918773,0.47111769790278385,-0.15227324505898837,0.13279534106779373,0.41808207647415857,-0.12961441761483036,0.14995958836388223
G,-0.0,0.0,0.0,0.10353622637379097,-0.43670422665030617,0.07478884091836766,0.3096751522273877,-0.5886438656827333,0.11220950481412141,0.47328949414997495,-0.5823421991024776,0.1352696947599129,0.570989233188739,-0.47868010069762484,0.15444083139587486,0.488106965303101,-0.7194974912004793,0.0519457361205406,0.7420787031436323,-0.8377016976882176,0.09374116868683224,0.8871967693805483,-0.8840338385496777,0.12306870384170956,1.0,-0.9178055637165949,0.1356971051949059,0.5482187811439665,-0.48504628749517537,0.027636826137765195,0.6274219564603748,-0.5127176837241991,0.08301948917372945,0.5467042842576431,-0.5041385110807712,0.11673658638323006,0.46635587508425075,-0.49558353351882894,0.12866445551664288,0.5396640916187085,-0.2516685965124518,0.01609090152380636,0.5697596045832397,-0.29847772612319906,0.08983763253246763,0.49872255730489834,-0.30095743393878643,0.12412500637239987,0.43507912367719154,-0.27092356082470664,0.12414897642522581,0.5111715028025969,-0.03161836291470082,0.0075353957070855414,0.5242022824026868,-0.11198405428915427,0.07711236084186511,0.462358501978812,-0.11861408268957134,0.11722541164001476,0.4061063777082649,-0.09710062273531157,0.13636385611230276
G,-0.0,0.0,0.0,0.13749173069256987,-0.3914695481083993,0.050488984353260345,0.34500833075947246,-0.4750306993028667,0.07485843880741123,0.5077696756080279,-0.4179374770890755,0.0903233712662731,0.5957962528147707,-0.31850219463945817,0.10473378333962226,0.49071192458177876,-0.5631670886373571,0.024366654227411903,0.744528363590894,-0.556827909700766,0.04545402064603497,0.8872477928029505,-0.5128742028601384,0.060795172326775046,1.0,-0.46218081007685247,0.06622866421751011,0.5192213972805066,-0.3145326598901986,0.008690242413497237,0.6453407595899919,-0.32268948336466496,0.04186467031168242,0.5738848591786373,-0.3579202063933636,0.06671876095371199,0.49458019705265316,-0.38456501038272334,0.076604511754726,0.49884523597049873,-0.10358249375593814,0.0026961261397039416,0.5688717084415869,-0.15671579980100225,0.0622226548423331,0.5068796897259666,-0.18009990498979897,0.09411642343157589,0.44195320239951524,-0.1637688911593489,0.0960369249951296,0.4643377767612957,0.08915328704302392,-0.0029198899537008914,0.49599012064906184,0.0037426965583650124,0.05710653853659476,0.44051068250241265,-0.01768937114789209,0.09020794829988149,0.38627177406168073,-0.01259072191721822,0.10495253925104155
G,-0.0,0.0,0.0,0.14606731008426252,-0.3944340957239039,0.0510590404109602,0.35531754393788545,-0.4769713954439243,0.07491768429098,0.514014024232662,-0.4170210513929939,0.09005368709722347,0.5993484335702585,-0.30358767187099556,0.10394464770773053,0.4933269109776613,-0.5403337726539821,0.018704135351367154,0.747334391069881,-0.5372258432296891,0.03838308856224053,0.8888686212764083,-0.49564341849133386,0.05368394574792702,1.0,-0.44292843300073553,0.059340603463860817,0.5221555152113655,-0.2902543886843323,0.0020331183054142442,0.655514405436902,-0.3140773702226566,0.03497845987236348,0.5868608381550252,-0.3565175716618302,0.06083974404172239,0.5053964980789348,-0.37937290156334036,0.07112499257264883,0.49955378418413426,-0.08202902739996143,-0.00449239041541349,0.5743227378792364,-0.14944871795560621,0.0553828139084809,0.5148911432205016,-0.18042888297755166,0.08888653454514302,0.44804124420335834,-0.1623991850449735,0.09127082401428858,0.46177990948884245,0.10348284742105526,-0.010522661636085076,0.5005367484648403,0.011924519948613991,0.049800385577027165,0.44799476898593227,-0.01672597405876939,0.08489502191382367,0.39195532791355286,-0.011085548249066332,0.10063161784323936
G,-0.0,0.0,0.0,0.1447060619990051,-0.3708731872878741,0.03685527609861685,0.34977236806478224,-0.44150494199531093,0.053521002333958255,0.5008285634525331,-0.3742173512416383,0.06365758116712682,0.5805299132920678,-0.26025681793852995,0.07212636612788681,0.48305564126298467,-0.48608653581765937,-0.0050703924882023275,0.742133369855193,-0.512350527992746,0.0069952758224727605,0.8870795001122942,-0.5001217395319745,0.021967959203137585,1.0,-0.4760710979856305,0.028165555368840828,0.5087429448792785,-0.2369442223047812,-0.017751955177108498,0.6526954811545106,-0.2719396150931832,0.0006793308173470407,0.5851216450788893,-0.31569841759598005,0.023411465943808243,0.5017547284263906,-0.3373554605427484,0.03563793817223988,0.4859096986526792,-0.0342507876337823,-0.020332404034567247,0.5712470116093337,-0.10515907998497147,0.02746293551246724,0.5113146924922392,-0.1444017131690689,0.06119535649787004,0.44092458026098436,-0.13164739823729554,0.06783731466381152,0.4462963371093578,0.148002474670831,-0.023229178487946256,0.4897935570402181,0.05494519622103701,0.02733387627634607,0.43848900251245204,0.019441330990896823,0.06093048200634248,0.38162929472930796,0.022147936619880904,0.07827879576296207
G,-0.0,0.0,0.0,0.13947616906299812,-0.38326002620218547,0.03190107501772325,0.33900796522566756,-0.4758024192261455,0.04451444664647528,0.4926156179867702,-0.42224544270613723,0.05137331483946639,0.577274780694869,-0.3101227672808447,0.05653070245199269,0.47783413949121883,-0.500492361328605,-0.014397766139506213,0.7363813115986836,-0.576316784370648,-0.007357138002243399,0.8844592082207087,-0.5977209443892475,0.005428667025232828,1.0,-0.5978467916853599,0.01051930823618092,0.5087430138533222,-0.2502529271172899,-0.026580554731358,0.6569407897553554,-0.31129639062170383,-0.013729012837636433,0.5868814702700683,-0.35237580234138244,0.008437993027496263,0.5020258819884496,-0.3609271909819644,0.02074295870718713,0.4888485024301502,-0.048961863598656626,-0.028663161253309793,0.5790397565879762,-0.13726307300414622,0.013807528003249251,0.5173800305510529,-0.18071412242788237,0.05043723637873711,0.44572050431292953,-0.1626380395637951,0.05988481264414464,0.4526955582650925,0.12866523762953513,-0.031310653473481845,0.5038188816093508,0.030573368065457202,0.016158230012226184,0.4528548783471813,-0.010260836036022946,0.0526901381319586,0.39480735892712715,-0.0039272140755919295,0.07265370339364184
G,-0.0,0.0,0.0,0.13660252277552565,-0.3894497393540467,0.03895511414001128,0.33724343373942883,-0.4834879224218354,0.05744355049927142,0.48863333344584675,-0.43546555752684807,0.07037503642527274,0.5691397891619993,-0.3236885978657592,0.08083486388250705,0.47548406511618,-0.5165024706645103,-0.009941146211438184,0.7375079614051332,-0.5854003992841031,0.004657400401274411,0.883883571476606,-0.6083250917265519,0.022527228907966667,1.0,-0.6119510525152847,0.030314472218374095,0.5101720338589181,-0.2672448643906244,-0.021296657102237954,0.6480772021967117,-0.31661297613616685,0.0016732319286188683,0.5747852789886673,-0.3464494534834539,0.02942744738086725,0.4904285280676368,-0.3519617447505357,0.04353624475301286,0.4930358963626927,-0.06356946694351888,-0.021863020769228053,0.5722513906007515,-0.1433159378957172,0.02946761953416347,0.509888500082957,-0.182334287879736,0.06596377941384857,0.4396572876359281,-0.16629619464957224,0.07281589840689862,0.4590879196176552,0.11772311992050669,-0.0222269860767155,0.5047197208905972,0.02111937161437433,0.031041567096772638,0.4506411056986394,-0.015644988709279994,0.06663082296796002,0.3916863327113073,-0.011094946685523913,0.08466396545692441
G,-0.0,0.0,0.0,0.15780773429274564,-0.31092218554809875,0.02771740399953869,0.3775518192446566,-0.39893680926513236,0.03055516971648192,0.551736566397747,-0.3402843356995679,0.03012259044547163,0.6639511164794564,-0.2409582926939548,0.025471070425060433,0.4680697856178585,-0.4616679046874697,-0.04559402982232842,0.7309230898415549,-0.4669427776019429,-0.06524022097058733,0.8809616514982205,-0.45656329731231066,-0.06582367595292131,1.0,-0.44934884411918585,-0.06690122638342959,0.4812311309481517,-0.2201189791818728,-0.0709173873993387,0.7055563665488932,-0.1659125289858349,-0.09491153855844912,0.6367770981222992,-0.14984685144396287,-0.07410344739275027,0.538258976727362,-0.16514465465678835,-0.051969197762541705,0.45703895567024294,0.0066142607078034064,-0.08735891190892098,0.598685674053883,0.046049206482492236,-0.08710572588929781,0.5316578928670624,0.03188745422014378,-0.043152804859953486,0.45575382548428145,0.014396093452269453,-0.015558384915761312,0.41499241039420737,0.21340782988948243,-0.10279372365440112,0.5053005806855836,0.19888901089673613,-0.08653193554327637,0.44617270713164575,0.17431987443239438,-0.0459389733685798,0.3863051215305813,0.15852806862295485,-0.016429027755371948
G,-0.0,0.0,0.0,0.15669050123530354,-0.28675914722507656,0.026668654982963537,0.3726114762637287,-0.36625103110857093,0.025996949976538744,0.5509296697817799,-0.3005689084537729,0.02217478631047402,0.6635074716103129,-0.19366448385795731,0.013842703267535823,0.4779509972618621,-0.4132863026220052,-0.0470537513039613,0.7350874339533159,-0.390864631405287,-0.07026658696526923,0.882499731455753,-0.3699541549368566,-0.07374122650795359,1.0,-0.35526529131477236,-0.07598010332924093,0.48422758567574853,-0.1744828243153135,-0.07233113170170066,0.7072330619516377,-0.11189022721883417,-0.1017104898454823,0.6317779554561097,-0.10501954799443049,-0.0828123851598412,0.5309656851121096,-0.12515833976826152,-0.05941628309225317,0.454905594030008,0.04796656269444124,-0.08867169286543969,0.5938128925559535,0.1022256744514097,-0.09504161465572791,0.5206855073256844,0.08133723887872137,-0.0512375511252527,0.44228553448412145,0.056611154010632325,-0.020631378436227952,0.40760253830048987,0.24666067762327196,-0.10352221347393055,0.4970804680168869,0.24649575092065074,-0.09109779062871945,0.4344296018856873,0.21651025230998722,-0.049346158842403655,0.3732980374989106,0.19812029160865097,-0.01720680196977369
G,-0.0,0.0,0.0,0.15143324589804374,-0.27697612468263794,0.0159408724518371,0.37557176175945134,-0.3610507026915362,0.010775832033206114,0.5620836037791428,-0.2964222091586447,0.0033782144681811658,0.6849585373100451,-0.20018566715846361,-0.008747278690283715,0.4731934113662476,-0.42820763607196644,-0.05509164169635743,0.7300807575628125,-0.4244738899182478,-0.08558669142225608,0.8800592706698173,-0.41687275806268564,-0.0932448639651948,1.0,-0.4134718355927513,-0.09813366610597794,0.47666905976671736,-0.20190257829964078,-0.07870088341944047,0.7012039036009993,-0.12067574684486973,-0.11883249382700284,0.6261533105755044,-0.10461196711548981,-0.10578472948402357,0.5276923331960383,-0.1282671872828198,-0.08494536026779147,0.4480653507591823,0.017626138263374475,-0.09450020540276358,0.5879313796625601,0.09336048630513429,-0.11382316264958486,0.5114089663465523,0.08143443182151469,-0.07246400190084634,0.4332846637141848,0.05359583473072524,-0.0400777070955737,0.4036870743267972,0.21771514628302255,-0.10938534616422846,0.5000161948689045,0.23435760565876773,-0.10670036123055729,0.4367485803985978,0.2123494164108855,-0.06749024842755703,0.3750774994612337,0.19379749272824884,-0.03517207647758005
